"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
1,0.174324604233882,-0.0136679060237759,-0.0318576617698862,0.153888004528935,0.0623354345133889,0.0907236820062241,0.0166782600597149,0.103520648920679,0.154358713820015,0.104314095280599,0.0313756712260039,-0.00332542444507882,-0.00148773814933014,0.0908287037447025,0.228031613777042,0.103974735817333,0.000430894261061604,0.0222582453397465,-0.00504848201258142,-0.00174320326833838,-0.000228588352070714,0.144745236970036,-0.0777807027420431,0.0601667445957803,0.0451789509827936,0.121380649998531,0.15223532786371,0.159227575618897,0.140194465491649,0.121175400437719,0.0429851995905879,0.0474904024241138,-0.10735054508164,0.236152340158164,-0.0351607602372878,0.16363187254623,-0.0303422420289103,0.0383716231328649,-0.0858366124620294,0.0644680182030249,-0.0120757405353037,-0.0488499697665313,-0.0298055300599177,0.131219422421134,-0.00386378264713896,0.00542532338326232,0.139342030369121,0.00628439474038182,0.0542360755431968
0.174324604233882,1,0.0905302190703496,0.00472384206375106,0.033323362864343,0.0403450038701733,-0.0509090731560824,-0.0238535868674656,0.105673802860613,0.138398448436324,0.0109428483821525,-0.00824643520993012,0.00994284206333801,-0.0687920629039588,-0.0557678354172616,0.253360867419257,0.0765713495905001,-0.00178629317517792,-0.0105648857506229,-0.0629174688601484,0.00165143735002353,0.0106728418270038,0.117636407305915,0.0177223826676749,0.167995237228787,0.059372242297838,0.130584023991023,0.0878071003510253,0.178756375477144,0.0019280820827093,0.154617441104726,0.028841742917258,0.0241250311271551,-0.0575038948062857,0.123126833397475,-0.000263478984029152,0.15797557429137,0.00840686162634085,0.0142232064973209,-0.0633307961913176,0.00506797975243711,-0.0421848873660853,0.006918426988854,-0.0187656602499441,0.0824940908188562,-0.0233949893028309,0.00031742003069023,0.121599920001695,0.0473230128928618,0.0119576360658255
-0.0136679060237759,0.0905302190703496,1,0.0610999575161527,0.181909781035935,0.117420769963031,0.0662029111147841,0.00757564157466202,0.176417349706993,0.109035008126283,0.00918882605895631,0.091602165362483,-0.121786747231202,0.0128868569030756,0.0906886918443471,0.0714828062667621,0.0916605829430486,0.0348238325567548,-0.0468435859897455,0.0482820032085605,0.0199212544896148,0.0795822231520042,0.0655506951341682,-0.00571504370932181,0.207608921355298,0.0377667535699001,0.109751163801917,0.0888491653207105,0.25527938783004,0.0783642578465698,0.201091283049077,0.113978686467224,0.115461175651916,-0.0936503936639827,0.0439760994717046,-0.126540592119558,0.0550344865128441,-0.0391028259429483,-0.0933743102812709,-0.024250980087038,0.0491396475856284,0.0468766849738615,0.109256346229727,0.00293649200317243,0.117813264757747,0.0756921342371909,0.0479334727216388,0.0701004573861693,0.0888855651641118,-0.00511467682226343
-0.0318576617698862,0.00472384206375106,0.0610999575161527,1,-0.0454604863119198,0.0328600810191814,-0.120077741833202,-0.0261554024022769,-0.141885222271508,-0.0290613952088021,0.0640675745841423,0.0289477662040431,-0.00492857850178345,-0.21269640730684,0.0359721825801488,0.0647993153857323,0.0912121720464316,0.0302275520392479,-0.00148807463559692,-0.0497988875186145,0.117073840835551,-0.108256008072602,-0.129405889032738,0.15433424608164,0.0300869005507315,0.00232133586312341,0.0610221012059433,-0.0490891058127529,0.070798841166952,0.0225466378814964,0.10941359189495,-0.0056472130210638,-0.0261439543582462,-0.0978819871377879,0.0269485189772482,0.0629898862502065,-0.00615720617420386,0.132966961014804,-0.0489021886035089,0.0712644784609171,0.00814187345215622,-0.0430276121514774,-0.143461376181181,0.153944928213063,0.133997261683101,0.308485211067538,0.0698994957426454,0.128040444205044,-0.0334929187775009,-0.0093172618725665
0.153888004528935,0.033323362864343,0.181909781035935,-0.0454604863119198,1,0.131726174373287,0.0641797806337961,0.0114974771646792,0.139405173941004,0.0886525686463173,0.068933446101639,0.153838674977081,-0.101861108927398,0.00991008865405718,0.00490740930545229,0.0347783090818894,0.0760392242466824,0.0739072161699042,-0.100155885647017,-0.0115870261054377,0.171023425655798,0.15397152760306,0.134051832548861,-0.0142229976044525,0.0401714454000344,0.0635682303795202,0.406634623717587,0.198556519796635,0.254248991301917,0.124023982963578,0.0788546563799275,0.201969005324515,0.0683610570768918,-0.125166420992748,0.0976806924333845,-0.10234254383376,0.0705134209911081,0.0828256237719853,-0.0580640938008182,0.0577312903526737,-0.000156636112490006,-0.0329449538265734,0.0917460993857887,0.143636525401164,0.12681915852317,-0.0607276106979861,0.156032980404356,0.153043788237397,0.05252214026164,-0.0161011055654035
0.0623354345133889,0.0403450038701733,0.117420769963031,0.0328600810191814,0.131726174373287,1,0.0050514839391491,0.0712384271721694,0.235499387942118,0.0623924910194216,0.0821503927568666,0.038606440550148,0.0886837158897003,0.0278947795469395,-0.0149383947725395,0.119233295738248,0.0769179412111653,0.209727835947408,0.103990974048144,-0.000146209268781788,0.00579343403679951,0.173232211732403,0.15230488325592,0.0511670004738013,0.102155661818947,0.113290753094082,0.138073287454181,0.161139748552473,0.281172293870489,0.185957883231925,0.140297479895286,0.334869186861124,0.148827173902993,-0.0493916257381301,0.11218688877011,0.0189142769389661,0.051795577039883,-3.33920106316731e-05,0.0400592936438531,0.0895141048802318,0.113826906140218,0.000298907679340645,0.00979939087985119,0.0293646940251956,0.108421097828944,0.0153425554004724,0.0850302669516525,0.058939097213567,0.056906317188633,0.0426512129174772
0.0907236820062241,-0.0509090731560824,0.0662029111147841,-0.120077741833202,0.0641797806337961,0.0050514839391491,1,0.0954202808158338,0.052537331663494,0.0574681126554378,-0.0743689676386923,-0.0289252387664389,-0.101515368845539,0.147327586273914,0.0570305011899512,-0.0091522547930946,-0.0336755867548784,-0.0329593716780447,-0.11865610093111,0.099828144986206,-0.0185130088129984,0.0122574666564803,0.0380426372235963,0.0712845435801097,-0.0413808034501309,-0.089127901476671,0.0329622532936328,-6.63119803708613e-05,0.0411488527154241,-0.00257884025181223,-0.071107144952736,0.0363672779341784,0.0335756809392025,0.00334917820817434,0.0613329612532526,-0.0625818012272933,-0.0750885958542833,-0.0843253948052702,-0.0721529283981115,-0.0865938900152897,0.0298550804185682,0.145040329760066,0.0983574383259834,-0.0546193453510965,0.101977174108165,-0.176163908617435,0.014553054669016,-0.0116661186755665,0.0160276749634935,0.150625199504475
0.0166782600597149,-0.0238535868674656,0.00757564157466202,-0.0261554024022769,0.0114974771646792,0.0712384271721694,0.0954202808158338,1,-0.00765155924331276,-0.0313787377801061,0.0321204808332961,-0.00934893528604032,0.38481969870685,0.324268412203095,0.0807255317546847,-0.0432240271263479,0.0539197123133043,0.160756884305518,0.363158293396037,0.214791670928701,-0.0714292014050541,0.070296278099434,-0.0874925100287182,0.0342215854498296,-0.0714860475583829,0.0679752991606248,-0.0153034634194177,-0.103222000675379,-0.0663313811404267,0.0110018711722115,0.0506007069513491,0.123932416889782,0.0934872695743583,-0.256555931573111,-0.0136873444263133,0.405411328195529,-0.00361538397010664,-0.137461182168176,0.326916681986916,-0.0133097317637868,0.507161656762609,0.239676503138742,0.205394128707616,-0.110893913557219,-0.00479173323228079,-0.00145357523650719,-0.0477069791335685,-0.0864644996792435,0.000887086297100329,-0.0164601268320032
0.103520648920679,0.105673802860613,0.176417349706993,-0.141885222271508,0.139405173941004,0.235499387942118,0.052537331663494,-0.00765155924331275,1,0.0432520351434998,-0.00955319515860317,0.16410278482609,-0.0643801041870958,0.162778991282712,-0.0566923138091759,-0.00720195951267394,0.190687361221956,0.0443884164867578,-0.0471361051278153,0.0764170117190067,-0.0871081003138107,0.224197387533515,0.353073989764055,0.004692232230389,0.215717800539105,0.019061628625411,0.0726265203743412,0.329458898516739,0.353507312541499,0.0985820558945457,0.049688749590223,0.0808473491021133,0.241557157113841,-0.0283015233329413,0.133431105129369,-0.111131461230246,-0.0415394864916121,-0.178553251819488,-0.0454843582124158,-0.0791168995006525,0.1254898946867,0.0480427539899454,0.210045041305659,-0.139156571365236,0.0190554777248072,-0.112638432456358,-0.00825963437389191,0.0560011392818838,0.13137258858272,-0.0794568435155863
0.154358713820015,0.138398448436324,0.109035008126283,-0.0290613952088021,0.0886525686463173,0.0623924910194216,0.0574681126554378,-0.0313787377801061,0.0432520351434998,1,0.197485595204216,0.0746971734812284,-0.00772601436882414,-0.0545930775142551,0.0752932660053623,0.18409983136965,0.129394528592368,0.0280504911530759,-0.013736715286494,-0.0288538789677225,0.0811099037223651,0.0733715387981903,-0.0055335812943179,-0.00559670871355601,0.238600465537614,0.126887959623047,0.0868878356486394,0.0639518107487857,0.0829079197185163,0.0847446354195006,0.215305778083841,0.0582074739352413,0.0889675172786478,0.0111744091976259,0.226441520236316,-0.050505680177164,0.186446560100707,0.0999206584544614,0.0120040302565608,-0.0524181990505886,0.0292776623057801,-0.0400943665225973,0.046133530778029,0.0407472948130943,0.160399729586376,-0.00480547011740801,0.0884200410255068,0.0711758104386908,0.175203726353241,0.0460995936173801
